start	end	text
2367920	2378360	逆にその田舎とかだとえっと宅配 配点なんていうんだろうな宅配食品宅配サービスみたいな
2378360	2386400	はいありますいうのがああいうのって結構その定期的に週間に1回とかだと思うん でまぁそういう感覚で使うって言うんであれば
2386400	2391640	まあわからんでもないけど何だろうあれで
2391680	2399840	全食事をまかなえないのでなんかもかなり難しいので どうやろうなぁと思いますね
2399840	2402840	そうですね 多分
2402840	2411840	私はまだこのネットスーパーのユースケースクリティカルなユースケース 対象者じゃないからイメージが湧いてないだけだと思うんですけど
2411840	2421920	コープがあって都市部だったらめちゃくちゃその えっと働いている人が帰りに寄れるスーパーが充実してるじゃないですか
2421920	2430840	はいどこの層に刺さるんだろうなぁっていう 在宅ワークで全く出ない人とか
2430840	2440280	そういう人だったら出来合いの方が欲しいよね まあそうですね一番いいんだろうなぁ
2440880	2448680	このサービスを 利用できるようになって嬉しいって思うユーザーのイメージがまだ湧いてないっていうのが
2448680	2453760	正直なとこですね まあ例えば
2453760	2458000	まああれもアレなんですけどえっと
2458000	2463840	なんて言うんだっけ 人に来てもらって料理を作ってもらうサービスって
2463840	2466560	あー下政府みたいな そうですね
2466560	2473520	あれまあサービスによっては買ってきてもらったりするとは思うんですけど まあそこで例えば
2473520	2480880	本当に何か3人4人分1週間もまとめて作ってほしいって言われると難しかったりする と思うんでそれと合わせて
2480880	2488640	この時間に来てもらってそこでめちゃくちゃいっぱい作ってもらうか そうですね
2489040	2500600	そういう感じかもしくはまあ単純にそのスーパーによってそういう大量に買うのが 結構大変だったりするんでこれでも配達してもらう
2500600	2512200	まあ時短まあコスパがいいとコスパがいいというかその時間単位でやりたいことだけ やれるんでまあそういう意味ではありなんじゃないかなというと
2512200	2520120	まあそうですね このサービスとおっしゃるとりこのサービス以外に時間制約が何か厳しい
2520120	2531280	ものがあったらわからんでもないそうですよねー あとは7時から11時なんで森のスーパーがやってない人とか
2531480	2539280	帰宅時にまあそうですね 好きなものを買いづらいとかあったりするとかあったりすると思うんでね
2539280	2544640	まあまあそうねその時間にスーパー行ってももう残ってないとかあるからね
2544640	2552640	まあそういう意味では需要はあると思ってやってるとは思うんで あるんじゃないかと思いますね
2552640	2563560	あーていうかそうですねあとあれですねあのこの記事に書いてますけど出勤前 に食材が手に入るっていうのは結構アドじゃないですか
2563560	2575680	を行きがけに食材が手に入ってまあその後誰が料理するんだおいてをしてはい 行きがけに手に入るんでその帰りに買わなくてすぐ
2575680	2583120	朝日本の食材が手に入るとかはまあ後かもしれないですね なるほどね
2584080	2589840	確かに帰りはもう帰った後のことだけ考えたいとか そうですねはい
2589840	2598800	明日の朝ごはんないけど今日は外で食べて帰りたいとかあるしね そうですねまぁ例えばあとはまあ豆な人で
2598800	2603360	朝弁当 まあその場で作ってしまうとか
2603360	2614000	それだったらそれと一時はちょっと遅すぎるけど まあまあまあまあまあまあなんか中何かしら需要ありそうだと思うんでちょっと注目し
2614000	2623640	そうねえというとこですねですね 個人的にはこれが流行れば流行るほどその物流問題をいろいろ解決するための開発
2623640	2630120	投資がイオンさんもしなきゃなってなるはずだからそっちに行きたいかな そうですね
2630120	2643480	かなりコストがかかると思うんでそうだね まあそこで追加の投資して物流業界のまあ最終的には拡大が
2643480	2649680	貢献するとまあウィンウィンウィンかなという感じですね そうだねそうだねうん
2649680	2655840	はいはいそんな感じです じゃあ4点目最後です
2655840	2664840	ソライさんの記事で空中発射ロケットを運用するバージンオービットが米連邦破産法11条を 申請というタイトルの記事です
2664840	2675600	マジですか アメリカのバージンオービットは7月4日日本の民主再生法に相当する米連邦破産法11条の適用を申請したことを発表しました
2675600	2682040	バージンオービットは空中発射ロケットランチャーワンを運用する民間宇宙会社 宇宙企業です
2682040	2694920	二段式のランチャーワンはボーイング747-400を改造した空中発射簿機 コズミックガールの左翼に吊り下げられた状態で高度1万メートル付近まで運ばれ
2694920	2706520	空中で投下された数秒後にエンジンを点火しペイロードを地球で軌道まで運びます 同社は2020年5月に実施したランチャーワンの初打ち上げには失敗したものの
2706520	2717000	2021年1月の2回目の打ち上げ以降は4回連続で成功してきました しかし2023年1月の英国からの打ち上げには失敗
2717000	2725880	財政状況が悪化したことで23年3月に事業を停止し 事業員の多くを零封したと報じられていました
2725880	2744480	バージンオービットはアナホールディングスなどと協力して大分空港からのランチャーワン打ち上げも計画していましたが 今回の連発散歩11時上昇申請は宇宙航としての運用を目指す大分空港の動向にも少なからぬ影響を及ぼすと思われます
2744480	2762400	また日本の民間宇宙企業QPS研究所は合成開口レーダーを搭載した同社の小型SAR衛星 QPSSAR-5号機をランチャーワンで打ち上げる契約をバージンオービットと結んでいましたが
2762400	2771680	同衛星の打ち上げに関して調整を進めていることを3月31日付で明らかにしています ということでバージンオービットっていう
2771680	2781600	普通のロケットとはちょっと経路が違って 一旦空の高いところまででかい航空機で持ち上げた後に打ち上げると
2781600	2791520	まあこうすることで効率の良い打ち上げできるんじゃないかという一案としては面白い案で進めていったんですが
2791520	2802520	うーんお金なくなっちゃったよという感じです まあちょっとこの記事には書いてないんですけどこの破産法11条っていうのは直ちに事業が提出するわけではなくて
2802520	2811160	なんか 事業形態を縮大しながら他の
2811160	2818400	投資家が来ないか頑張って集めている状況らしいので
2818400	2826280	直ちにバージンオービットがもう解散というわけではないらしいんですけどなかなか ちょっと
2826280	2835200	後続の投資家も何か 契約がうまくいってないらしくてかなり難しそうな雰囲気は出ていますというところです
2835200	2837400	はい
2837760	2845000	そうですね日本の民事再生法も破産ではなくて 事業そのものはまだある
2845000	2853320	いけそうなんだけどお金がなくなった場合とか そうですね支払い猶予を得るための手続き
2853320	2870160	さえ基本的には経営総人が8第三者組織に入れ替わってまず 経営面での立て直しをいろんな銀行と協議したりしてたて直しを図るのが
2870160	2876960	民事再生法でそれも失敗したら破産 ですよね多分
2878920	2889080	ランチャー1自体は確かにクソ面白くて ある程度持ち上げるところ飛行機でやるんで一般的な飛行機技術を使ってやれるから
2889080	2897400	ロケットの開発コスト自体を低くできて っていうことだと思いますしまあうまくいけば普段
2897400	2901840	あの 飛行機が飛び回っているついでに
2901840	2911560	乗せてもらうとかもしかしたら将来像としあったのかもしれないですけど そういった夢も描けるようなコンセプトだったと思ってて
2911560	2919600	うーん それ結構まあ安く安定的にできると言いながらちょっと最新で失敗してしまったのが
2919600	2925320	致命的だったのかなぁと雰囲気的には思いますかね
2925320	2928640	うーん そうですね
2928640	2931360	まあちょっと
2931640	2945040	あのスペース x とかが花話結構を得ている横で難しくて 相対的にその投資家の期待感は折れなかったとかはあるのかもしれないですけど
2945040	2950720	まあでもこういうのって なんて言うんですかあの
2950720	2958640	失敗することありきなのでまあそうなんですよねそこを含めてまあまあ
2959640	2966400	あの勝ち抜けられなかった っていうところがちょっと難しかったのかなと思いますね
2966400	2970480	そうですね なんならだって
2970480	2982000	すごくジャックスだとかと同じ匂いがするというか打ち上げれている回数自体がやっぱり 多くなくてスペース x みたいにその何度もチャレンジする機会がお金的に
2982000	2992160	なかったっていう雰囲気はすごく感じるので まあそれはそうですけどそれを言ったらブルーオリジンとかも同じぐらいだと思うので
2992160	2997840	確か どちらかというとスペース x が1抜けして
2997840	3005680	と 最初にあのうまく言ってお金をがバーッと確保して1抜けできた
3005680	3015760	まあそんだけ失敗もしたと思うんですけどはい そんだけで成功率を上げられたっていうところが大きかったのかなと思いますね
3015760	3019840	そうかそうか なるほどね
3019840	3030400	逆にと宇宙事業をやる上でやっぱりお金を集め続ける力っていうのがいるよねって いうのが見えたっていう
3030400	3039240	そういう話でもあるかなそういう話でもありますし やっぱりうまくいってる会社があとそっちの方が安定して成功してるんじゃないみたいな
3039240	3046360	感じはあると思うんでそうだねとしかもね選択と集中しちゃうから なんかこう
3046360	3055200	新しいことをやりますって 初めに言えるかどうかとかもあるのかもしれないですけどね
3055200	3069000	実情わかってないけど結局この方式でやってももしかしたら最近出てきたその3 d プリンター系のロケットとかを比べてそこまでコストを安になってないとかもあるかもしれないですね
3069000	3078880	まあでもバージョンオフィットさんも言ってたと思う 調べてないんで適当言いますけどあの友人飛行とかこっちの方がいいと思うんですよね
3078880	3092240	個人的には安全に高度1万メートルぐらいまで行けるじゃないですか ロケットって爆発してるんでそうですねあのたまに失敗するんで育った時に人が
3092240	3100680	乗ってるとかなりやばい 確かですよそこはかなり頑張って安全にしないといけないんですけどすごいコストかかる
3100680	3110240	んですけどこれだったらの飛行機だいぶこなれてるんで まあしかもあの羽があるんで多少は格空もできたりなやかんやりでかなり安全率は
3110240	3115680	高い 実績もありますした20年と飛んでるんでそこで
3115680	3122240	8 高い行けるところまで行ってあとは実装できる
3122240	3128560	スペックのロケットロケット燃料だけで 距離を稼げる
3128560	3139280	そういう意味で人を運ぶにはかなりいいと思う というのとまあ再利用性が高いのはあの全部再利用できるんでよかったんですけどまぁそれは
3139280	3146520	スペース x が最近全部再利用しているのが成功しちゃったんでね ちょっとればのところ
3146520	3150720	ありますけどいい事件されはいい事件だね はい
3150720	3160840	まあでもおっしゃる通りだと思いますね人を乗せるのにリスクヘッジの方法としてやっぱり 毎回地上からっていうのはおかしいでしょっていうのはその通りだと思う
3160840	3170040	そうですね何段階か踏むべきじゃないのっていうのは 全て正しいとしか思えない話だから
3170040	3174680	そういう意味だとあれかな その辺の
3174680	3186640	なんだろうな将来性とかをうまくアピールし続けられなかったのがそれところかな 現場打ち上げてる奴も友人ができるほどの大きなものを打ち上げてないんですよね多分
3186640	3191600	いやなんかちょっと乗ってた気はしますけどそうなんだ すごい
3191600	3197120	なんかそうですね 2回目か3回目ぐらい人乗ってた気がするんですけど
3197120	3204680	あそうなんだちょっと最最初のやつだったのが動画見た限りでとそんなに大きい ものを打ち上げてなかったそんな感じじゃなかったですか
3204680	3219880	あーちょっと記憶違いだったかもしれないですけど うーん
3219880	3229160	まあちょっとわかんないですけどはい そういうステップアップがもう少し見えると良かったのかもですね
3229160	3232520	そうですねはい
3232520	3240920	COの方が言われている通り技術としては非常に面白いし これで会社ごとたたんで
3240920	3248760	開発知見が完全に途絶えてしまうのはもったいなすぎる話なので人類的に
3248760	3256520	そうですね ロックはNASAでもいいから誰かいい感じにエンジニア巻き取ってほしいなと思いますかね
3256520	3260640	そうですね ああそうですね
3260640	3265280	ちょっと頑張ってほしいところですね
3266400	3270400	はい はい今日こんなもんですかね
3270400	3276160	はいえー では本日の内容は小納得にまとめていますのでご確認ください
3276160	3281200	レカログでご意見ご感想やこんなことを話をして欲しいといったようなものをお待ちしています
3281200	3288640	メールアドレスはrecalc.gmail.comになります ツッタイもやっていますのでフォローやダイレクトメッセージもお待ちしています
3288640	3295600	本番組はpodcast spotify youtube liveで聞くことができます ぜひそちらでもサブスクライブよろしくお願いいたします
3295600	3320680	はいではお疲れ様でした はいお疲れさんでしょ
