start	end	text
2439400	2446760	ああそうですね確かにニュースになってないだけであの異常が発生しなかったと言えね クリティカル
2446760	2457720	なんか昔 iss のどこだったかのモジュールで穴が開いてて 空気が漏れてる警報がずっとなっててなんかパテで埋めましたとかもあった気が
2457720	2463320	するんでいい いやーでもあれは制度上の問題だったかな
2463320	2468880	ちょっと思い出すんですけどまぁ結構いろいろワーニング発生してるんですよ うん
2468880	2477120	まあただ今回おごとになっちゃったので 本格的に対策が取れるといいなぁというお話ですねはいそうですね
2477120	2482680	国際的なインフラとして必要って感じだよね まあ
2482680	2490680	そうですねー 誰が宇宙開発するにせよデブリーが減ってないとその
2490680	2498840	他国にリスクがあるじゃんまあそうですねはい なのでできるだけクリーンな環境しておかないと
2498840	2506040	雨時々隕石みたいな状況ちょっとやめたいなぁという まあ都市が発展しませんのでね
2506040	2514400	宇宙開発を進めを進もうと地上に住んでいる人はテン 天から落ちてくる隕石よりに怯えなきゃいけない
2514400	2521760	そんなアポカリプス的な話をしたくないので まあ大気圏内というか地上はかなり
2521760	2529120	燃え尽きるんで かなり安心ではありますけどそうですねでかいものだったらの
2529120	2537280	たまに落ちてきてねあの 人が行きつけると程度の場所に落ちたりするんで確かに
2537280	2542520	あのでかいゴミが残るのは問題ですね そうですねー
2542640	2550120	はいいいと思いますはいという感じですと じゃあ今日こんなもんですかね
2550120	2559760	はい本日の内容は小ノートにまとめていますのでご確認ください デカログではご意見ご感想やこんなことを話して欲しいといえばもお待ちしています
2559760	2567600	メールアドレスはで頃が後マーク g メルトと組になります ツイッターもやっていますのでフォローやダイレクトメッセージもお待ちしています
2567600	2574600	本番組はポッドキャストスポティファ youtube らゆきことができますぜひそちらでもサブスクライブ よろしくお願い致します
2574600	2582000	アイデアお疲れ様でしたお疲れ様でしょう
