start	end	text
2405440	2420520	開発した近接核センサーの販売及び同製品を活用したソリューション提案を行っている シンカーの近接核センサーは赤外線とAIを組み合わせる独自の技術により対象物の傾きや対象物の距離を高速で計測し
2420520	2432280	視覚部分を含めた対象物の位置と形を非接触で判断できることが特徴だ ロボットのハンドに取り付けることでこれまで光の反射の影響によりカメラでの認識が困難だった
2432280	2441040	透明物や鏡面物も掴むことができるようになる 現場環境に応じた臨機応変なピックアップが可能になるほか製品ごとに行われていたロボットへの
2441040	2448640	ティーチング作業の負担を大幅に経験する 奈良県奈良市の同社開発拠点及びオンラインで行われた説明会で
2448640	2456520	進化代表取締役CUOの藤本氏は大手企業ならロボットが働きやすいロボットフレンドリーな環境を作ることができるが
2456520	2464040	規模の小さな企業では様々な製品を扱っていてロボットにとっては働きにくい環境になっていることが多い
2464040	2472400	この近接覚醒操を使うことでロボットハンドから自ら考える頭を持つことになる ヒューマンフレンドリーな環境でも人が工夫して働くように
2472400	2485120	ロボットの自らの状況に合わせ対応を変えることができると語るということで ロボットハンドの先端につく物体検出用のセンサーですね
2485120	2494800	が量産されますというところです まあ似たような話は過去にあったんですけど一番のポイントは量産に
2494800	2508160	至っているというところがポイントですね ロボットハンドの先端で物体認識して正しい過剰でうまく掴むということ自体は非常に
2508160	2518960	いろんな大学といろんな研究者といろんな会社が研究しまくってですね 多種多様に出てきていて展示会行くたんびにどっかの会社が出してるみたいな状態では
2519200	2527160	あったんですけど 量産と実用性っていうところで言うとまだまだとりあえずやってみたこんな出来そうだっていうのが
2527160	2534320	見えてきたレベルで留まっていて その先っていうのがあまり出てきてなかった認識です
2534320	2543000	でその中でもカメラタイプとかはまあ比較的 あの順調にいけてますという報告がよくあったんですけど
2543000	2554400	結構高額になりがちでなかなか導入が困難 なんですよねでこの技術自体はあまねくロボットアームの先端として欲しい技術
2554400	2562440	なんですけれども つけれるのはハイエンドモデルだけみたいな世界だったのでこういった低価格検出
2562440	2567120	モデルと 実際のセンサーの金額で
2567120	2572600	普及が進んでいったらいいなと思って紹介します
2572600	2580920	はい そうですね量産まで行ったっていうのがまことに素晴らしいことだと思っていて
2580920	2590840	前から大学でこういう研究をしてたのはまあちょっと知ってはいたんですけどもやっぱり 大学の研究って結構なんですか
2590840	2598760	緊急ドアになってしまうことも多くて 量産というか試乗性がなかなか難しいみたいな
2598760	2609240	ところがあったんですけどもこの進化に関しては 量産できるところまで来てるんでそのために
2609240	2613480	とこの この人さんの記事にもあるんですけど
2613480	2625440	デジタル回路優先した ai モデル変更したりとか 部品不足に対応するために処理能力をいろいろ最適化したりとか
2625480	2630920	そういうところも含めて 量産に
2630920	2637000	量産ができる レベルで仕上げてきていただけるっていうのは非常に評価できるところだな
2637000	2639640	思いません
2640840	2649800	そうですね今言ってくれた品質の安定感ところはすごくてですね センサー系って品質基準めっちゃ難しいから
2649800	2663000	まあ本当に品質が求められるセンサーほどすごくその宇宙じゃないですけど レガシー技術でコテコテにガチガチに決まりきった仕掛けに寄せていって
2663000	2674520	ソフトウェア改材要素とかバグになりそうな部分を限りなく減らしていくみたいな まあそういうのがセンシング業界的には一般だと思うんですけど
2674520	2685800	その中でもやっぱりAIがある中で高速に安定した品質を出せる センサーとして売り込むっていうのは結構なチャレンジだと思うんですよね
2685800	2688840	どんなセンサーであっても そうですね
2688840	2701640	それを研究所の中で大学の研究室で こんな出来たよって歌ってたレベルに上げようと思うとものすごい努力があったと思うので
2701720	2703880	素直に称賛ですねそこは
2703880	2711800	そうですね確かに センサー触ってるとは頷けるところですねという感じで
2711800	2719080	本当センサー簡単にブレるんでね値
2719080	2728120	まあなので一般販売されるようになってきたというところなので 今後も頑張っていてほしいですね
2728120	2733880	そうですね また導入された商品とか近くで見ることもあるでしょうからその時にはぜひ
2733880	2739000	おーこいつかって眺めたらいいんじゃないですかね そうですねはい
2739000	2741960	はい以上です
2743320	2749640	えっとで 次私ですね
2749640	2753480	あれどれ使うって言ってたっけ ロジテック?
2753480	2757480	あロジテックさんこれですねはいごめんなさい
2758120	2767600	ロジテックさんのUSB4とはUSB3規格との違いを交えながら特徴を解説というタイトルの記事というかコラムかな
2767600	2776440	なんですけどもまぁちょっと 内容の紹介っていうのをUSB4とはというところでいろいろ話したいと思います
2776440	2785560	ロジテックさん曰くUSB4とはサンダーボード3をベースにして作られて
2785560	2794080	USB1.0が数えると6度目のバージョンがあって えっといろいろ名前がややこしいですと
2794080	2800680	例えば発売当初は 今主流になっているUSB3系で
2800680	2807920	発売当初はUSB3.0と呼ばれる企画はUSB3.1括弧USB3.2ジェネ2の発表に伴い
2807920	2814400	USB3.1ジェネ1と その後USB3.2ジェネ2の発表によって
2814400	2820200	USB3.2ジェネ1と 再度名称が変更されていますと
2820200	2825880	ちなみに名称が変更されているだけで機能自体に変更違いはありません と
2825880	2831320	ということでバージョンアップによる名称変更で区別が複雑になったことを踏まえ
2831320	2835920	USB4ではUSB4.0、4.1といった表記をしない予定
2835920	2844400	USB4ではアップグレードを行った場合も全く違う名称が与えられる可能性があるとされているんですけども
2844400	2852680	企画上はなんかこのUSB4 括弧4.0みたいなのが
2852680	2861200	これ40Gbpsだったんですけども 80Gbpsという倍の通信速度が出せるやつが最近出てきてて
2861200	2871160	それがUSB4.0の
2871160	2876120	ごめんなさい見えなくなっちゃってますね
2879120	2882960	USB4.0
2883960	2886960	バージョン2.0ですかね
2886960	2891960	そうですね4.0バージョン2.0となっているようで
2891960	2895960	4とはという感じになっていますと
2895960	2899960	ちなみになんですけども
2899960	2909960	USB4上での名称としてはそれはUSB4 Genesis 3x2かになっていて
2909960	2914960	一般販売されるときの名前としてはUSB40Gbpsらしいです
2914960	2918960	まあ言う訳がわかんないなという感じですけども
2918960	2923960	多分耳で聞くのはもう限界だと思いますね
2923960	2926960	もう限界ですねという感じです
2926960	2928960	すごいな
2928960	2930960	何と言いますかね
2930960	2933960	市場で例えば与度橋カメラとか行って
2933960	2945960	USBのケーブルを買うときにはUSB40Gbpsというものになっているはずなんですけども
2945960	2949960	これ何に対応してますかとか何のバージョンですかと言われると
2949960	2953960	USB4というのが返ってくるという認識なんですかね
2953960	2955960	よくわからないなみたいな感じですね
2955960	2957960	よくわからないですね
2957960	2962960	店員さんがどこまでこの意味不明なUSBに対応しているかしらですね
2962960	2965960	そうですねという感じで
2965960	2974960	まあそのUSBの元々のお材木であったこれ一本で何でもやるというのは
2974960	2977960	最近実現してきてはいるんですけども
2977960	2985960	これ一本で何でもさせるけど通信とかパワーデリバリーとか電力供給は何に対応できているかわからないという
2986960	2993960	よくわからない事態になってきているのは難しいですね世の中という感じですね
2998960	3001960	おさらいみたいに同じようなことをしゃべりますけど
3001960	3012960	まずUSBには通信速度帯が5GB、10GB、20GB、40GB、80GBの5つのパターンがありますと
3012960	3019960	USB3.0が出た当初は5GB出るものをUSB3.0と言ってましたと
3019960	3026960	10GBできるものを作った時にUSB3.1のGen1とGen2に分けた
3026960	3031960	USB3.0と3.1にすればよかったところをわざわざGen1とGen2に分けたんですよね
3031960	3034960	なんでそんなことしたのか
3034960	3038960	パワーデリバリーとか他にも変更点があったんでしょうおそらく
3039960	3046960	次20GB版が出てきた時にUSB3.2のGen1とGen3になるかと思いきや
3046960	3056960	USB3.2のGen1が5GB、USB3.2のGen2が10GB、USB3.2のGen2×2が20GB
3056960	3061960	バスが2倍になったということをうまく表現したかったんでしょうね
3062960	3068960	ということで増え方がまた別の法則性が付け足されたわけですよね
3072960	3079960	お察しかもしれませんけどUSB4がなぜか40GBで登場して
3079960	3088960	その時にはUSB3.2 Gen1、USB3.2 Gen2、USB3.2 Gen2×2というUSB3.2の名称は
3088960	3092960	今回はなぜか残したまま新たに40GBについては
3092960	3098960	USB4 Gen3×2というところを新規追加したんですよね
3100960	3103960	ようわからんなという感じ
3103960	3108960	この時点で意味わからないですけど面白い事象がもう1個あって
3108960	3114960	USB3.2のGen2×2で出ていた20GB BPSなんですけど
3115960	3123960	USB4 Gen3×1かっていう20GBのやつもいるんですよね
3125960	3129960	バス1本でよくなったよっていう紹介なんですよね
3130960	3133960	だからUSBで20GB出るものっていうのは
3133960	3137960	USB4とUSB3.2の2つ存在することになってるんですよね
3137960	3139960	なんていうかこれあれですよね
3139960	3142960	規格上というか物理上できるからといって
3142960	3144960	規格を増やすんじゃねえという
3144960	3147960	差異たるものだと思うんですけども
3147960	3151960	なんでそれ許可したしっていう感じが半端ないですね
3152960	3155960	最終的に分かりにくいからっておっしゃってて
3155960	3158960	今回改めて名称が付け直された結果
3158960	3161960	その4とか3.2とかは全部やめて
3161960	3166960	USB5GB、USB10GB、USB20GB、USB40GBっていう名前になったんだけど
3166960	3170960	実体としてさっきのUSB4のGen3×1と
3170960	3173960	USB3.2のGen2×2は残ってるので
3173960	3176960	USB20GBBPSを買った時に
3176960	3179960	3.2に対応してるのか4に対応してるのかは分かんないから
3179960	3182960	店員さんに聞かないといけないんだよね多分
3182960	3185960	もはやここらまで行くと店員さんも分かんねえでしょう
3185960	3188960	っていう感じもしますね
3188960	3189960	そうですね
3189960	3192960	ということで一般ユーザーは
3192960	3197960	10GB以下をUSB3.0で使うか
3197960	3201960	40GB以上をUSB4で使うか
3201960	3204960	くらいの気持ちでいた方が素直でいいかもしれない
3204960	3207960	通信速度に関してはそうですけど
3207960	3210960	パワーデリバリの問題もあって
3210960	3213960	それってまた別のルールになってるんでしょうか
3213960	3217960	ルールになってるみたいで今ちょっとスラックに貼りましたけど
3218960	3223960	パワーデリバリもNWっていう表記が必要かなと
3223960	3229960	さすがに思ったらしくケーブルにはW2表記もあるみたいですね
3229960	3232960	分かりやすいけど
3232960	3235960	今回W2表記が出るようになったんですね
3235960	3239960	ちなみにこのUSB80GBPSというパッケージングロゴ
3239960	3242960	あるんですけども
3242960	3245960	このITメディアさんの記事曰く
3245960	3249960	条件付けで最大120GBPSの通信もできるらしく
3249960	3252960	80GBPSとは
3252960	3255960	って感じになってみたんですね
3255960	3258960	SF4と80GBじゃないんだね
3258960	3261960	そうですね
3261960	3264960	80GBっていうのは
3264960	3269960	全2080GBでバス全体として160GBの帯域があって
3269960	3274960	40対120に非対称に分離することもできるってことか
3275960	3278960	さっきも言いましたけど
3278960	3285960	技術的に可能だからと定義するんじゃねえという話でございます
3287960	3293960	ユーザーはいつになったらUSBを正しく選べるようになるんでしょうか
3293960	3297960	USBタイプDが出た時じゃないですか
3297960	3300960	そうですね
3300960	3305960	でもiPhoneがやっとこそUSBタイプCに切り替えるらしいので
3305960	3308960	しばらくはタイプCで行くでしょうし
3308960	3311960	ノートブックとかもね
3311960	3314960	ようやっと丸端子がなくなって
3314960	3318960	タイプC電源にしようかみたいな機運が高まっているので
3318960	3321960	今タイプDを出すわけにもいかず
3321960	3325960	タイプCでこのまま行くしかないですねという感じ
3326960	3332960	アップルさんのタイプCは充電部分は同じだから
3332960	3335960	充電ケーブルとしては他のタイプCケーブルと繋がるけど
3335960	3339960	通信ケーブルとしては独自通信企画をやるらしいのでUSBとは違う
3339960	3343960	なんかそれEU権から怒られませんでした?
3343960	3346960	怒られたけど撤回
3346960	3348960	撤回してない?
3348960	3350960	撤回してないんじゃない?
3350960	3353960	じゃあやるのか
3353960	3356960	なんちゅうかそれもな
3356960	3359960	あかんよな
3359960	3366960	Dサブを使いまわしている技術家がいてもあれではあるんですけど
3366960	3369960	そうですね
3369960	3372960	これどうなったんだろう
3375960	3380960	パッと今調べ直しても結論どうなったかわからないですね
3380960	3384960	iPhone15に期待ですね
3384960	3388960	出てきたら独自ケーブルが添付されているかもしれない
3392960	3397960	いつになったら通信ケーブル戦争が終わるのか
3402960	3406960	可報互換性があるのはいいんですけど
3407960	3414960	といっても結局のところUSBのタイプA旧来の四角いやつですよね
3414960	3418960	あそこからタイプCにしようという流れになってきている時点で
3418960	3423960	可報互換性も一旦なくなっちゃっている
3425960	3429960	タイプDにするときは可報互換性切ってもいいんじゃないのって気がしますね
3429960	3432960	ここまで来ると
3433960	3436960	切っていいと思うな
3436960	3443960	バージョンも変な名前つけずにPCI Expressを見習って
3443960	3448960	1,2,3,4,5でバイバイバイバイバイにしていくという
3448960	3451960	変なバス停機もしないぐらい
3451960	3454960	前例があるんだからそれに習えばよかった
3454960	3457960	なんでこんなことしてるんだろうって本当に思いますね
3457960	3462960	間違いないなほんとだよな他の客名前見たら分かるのにな
3466960	3473960	USBはこれから警察がいっぱい出回らないと危ないですからね
3473960	3476960	実際に変なケーブル使ってもよいかとかいう情報もあるので
3476960	3480960	マジで皆さん気をつけて使っていただきたくというところであります
3480960	3483960	素人見ても分かんないんですけど
3484960	3494960	不安だったらアマゾンで買うときにディスプレイとかの高速通信をしそう
3494960	3497960	そんなの分かんないか
3497960	3506960	理論上USBってケーブルというかコネクタの部分にICが乗ってるんで
3507960	3513960	無茶な通信とか無茶なパワーデリバリ電源供給はしないように作られてはいる
3513960	3515960	企画上はね
3515960	3518960	ただ企画上はそうなだけで
3518960	3523960	OKだよって誤魔化して悪いケーブルを使ってるとかいうのが
3523960	3525960	アマゾンに売られてたりするので
3525960	3528960	なかなかそこら辺が難しいとこですねという感じ
3528960	3533960	そういう意味だとあれかコネクタ部分のヘッドというか
3534960	3538960	比較的大きくて長めのやつ使うと安心かもしれない
3538960	3541960	チップが入ってそうな雰囲気を出してるやつ
3541960	3543960	比較的に
3543960	3547960	本当にヘッドしかないやつは危ないんで
3547960	3550960	という感じではあります
3555960	3558960	そんな感じですかね今日は
3558960	3562960	本日の内容は小ノートでまとめていますのでご確認ください
3562960	3564960	レカログではご見聞ご感想や
3564960	3567960	こんなことをお話しして欲しいという方はお待ちしています
3567960	3570960	メールアドレスはレカログアットマークgmail.comになります
3570960	3574960	ツイッターもやってますのでフォロワーやダイレクトメッセージもお待ちしています
3574960	3578960	本番組はPodcast Spotify YouTubeライブで聞くことができますので
3578960	3581960	ぜひそちらでもサブスクライブよろしくお願いいたします
3581960	3583960	はいではお疲れ様でした
3583960	3585960	はいお疲れ様でした
