start	end	text
2434900	2442860	まあそうですねゼロじゃないと思いますね他のどこがクリティカルの配管を穴開ける 可能性もなくはないと思うので
2442860	2448580	まあ微小隕石が原因だった場合ですけど そうですねはいっ
2448580	2459540	じゃああるいはあれか今確率として微小隕石が高そうとかスペースレベルが高そう って言ってるけどそうでない可能性を期待としては持ちたい
2459540	2467900	まあまあまあまあまあそれはまあそうですねの方がああ ないですけど ms にあのいいの
2467900	2474620	その設計ミスはいちょっと 打ち上がる過程でちょっとその辺の
2474620	2481420	パイプとかが劣化してしまうとか 薄い層ができてしまうとかで圧力に負けるとかはい
2481420	2493420	まああの意味そうですねそっちの方が対策が安心しやすい 安心しやすいそうですね
2494140	2500700	なかなかそこらへんも申しますねはい まあでもまあ現状やっぱり
2500700	2511580	宇宙開発ってこういうある程度リスクを飲み込んだ上で活動しているんだなっていう ところはありますしまあクリティカル自称にならないように
2511580	2522340	成功しているっていうのはやっぱり何て言うんですかねあの 技術力の高さみたいなところがあってロシアの宇宙戦なんであの
2522340	2530900	まあヨロシア今大変なことになってはいますけどそこらへんも頑張ってほしいなと 思いますねはい
2530900	2533220	はい
2535940	2543420	2名 耳を塞がす塞がず音漏れは最小に逆走で音を打ち消す新技術損壊のイヤホン
2543420	2550340	ということでもの一層の記事です 2020年7月 ntt スモーリティという会社から
2550340	2562940	nwm mwe 001という変わったワイヤレイホンがクラウドファンニングサイトに登場した 音耳を塞がないオープン型イヤホンでありながら音漏れが小さいと
2562940	2572820	耳を塞がないというのはこの中に突入した2020年春頃から急速にトレンド化し多くの メーカーが搬入したわけだが耳穴にドライバーを入れる密閉型でなければ
2572820	2580580	シャカシャカという音も俺は避けられない しかしこれを逆走の音を使って打ち消す psz 技術が搭載されているという
2580580	2590380	psz とはパーソナライズドサウンドゾーンの略で ntd コンピューデーター & データサイエンティス研究所が開発した技術
2590380	2598860	ntt スモーリティはこの技術を使って広く製品展開するために 2021年9月設立された新しい会社である
2598860	2609820	追って2012年12月には同様の機能を持つブルーツース対応の完全ワイヤレス nwm mbe 021のクラウドファンディングもスタートしている
2609820	2615060	製品群を表すブランド nwm も立ち上がった
2619500	2623660	ことでネット 面白い
2623660	2630900	イヤホンが登場しましたよということで紹介なんですけど 先ほど話してた通り
2630900	2638620	耳の外に向かって逆走の音が出ているから音漏れが気にならないというやつですね
2639020	2645820	機能としては非常に素晴らしくてですねまあここの記事がを信じるならではあります けれども
2645820	2653940	まあプレ 聞いている人が自分の聞きやすい音量まで上げても外に迷惑がかからないのでまでオープン型
2653940	2663580	だとなるべく音を絞ってシャカシャカ音が外に漏れない範囲にしてちょっと聞き取り つらくても小さめに運用するっていうのが当たり前だったり
2663580	2670140	あとは骨伝導とかそういったタイプを選ぶっていうのがメジャーだったかなと思うんです けど
2670140	2679780	骨伝導でも結構お供れするんでねそういった ちょっともうしょうがないよねっていう半分諦めみたいなムードがあった分野かなと思って
2679780	2683100	ますと このイヤホンはそういった
2683100	2692860	めんどくささっていうのを全部取っ払ってくれるものになってますし 骨伝導のように骨に直に当てるわけじゃないから長時間をつけててもおそらく痛くは
2692860	2697300	ならないだろうなというのがあります ということで
2697300	2705660	ものとしては非常に素晴らしいんですが一点難点としてはデザインがあんまりかっこ よくないっていうところがちょっとだけ残念なんで
2705660	2712620	ちょっと今後ブランドイメージとしてそこらへんのアップデートがあるのを期待しているかな という話です
2712620	2715900	はいはい
2715900	2727820	えっとこれは完全独立イヤホンの方がなんてですかあの新商品 なのかのはいはいなるほど優先はあったけど
2727820	2732940	ワイヤレス版も登場したよはい えっと
2732940	2740820	面白いなぁという感じですねこれ 逆走で音を打ち消す技術ってあったんじゃないと思ってたんですけど
2740820	2747700	えっと耳に入る雑音を消すんじゃなくて周りに漏れる音を消すって言う ああそうそうことですね
2747700	2758220	ああおっしゃる通り出すが終わったですねのイキャンみたいなやつで あったやつですけど確かに音漏れについては誰もやってなかったなって
2758220	2764340	まあで8 今流行っているイヤホンをどちらかというとやっぱり
2764340	2771860	マテリアル素材的に蓋をしてしまうという方が 多いんですけどまぁこれは
2771860	2780260	オープンっていうことがまず第一になるんでそういうことができないというところで 逆走の音打ち消してやろうと
2780260	2785860	まあそういう意味ではすごく神気性があっていいですね
2785860	2794180	ですね オープンのメリットは散々言われてますけどオフィスとかで聞いていて途中で声かけられても対応できる
2794180	2802020	とか周囲の音が聞けるんで えっと人同士でぶつかったりとかそういう危険性も避けられるということで
2802020	2805700	やはり周りの音を聞いて
2805900	2813020	作業するというのは非常に大事ですとまだ頃なの関係でリモート 会議とかも増えているので
2813020	2819580	やっぱり何かしらあの pc から出ていることは聞かなければならないということで
2820940	2826140	骨伝導が採用されているのかなぁ その両立だ
2826140	2832660	と思うんですけどそれこれは 骨伝導じゃない新たな手段として
2832660	2838580	また一歩進んだ形になっているのかなぁとは思います そうですね
2838580	2844500	まあそういう意味では非常にいいのかなと思います まあ記事の後半にも書かれてますけどやっぱり
2844500	2852300	なんですかねあの電車のホームとかでは 聞き事が聞こえなくなるんでそれよりは車内とか
2852300	2857580	家の中でのユースケースを考えられていると そうですね
2857580	2865460	まあ確かにそういうところでなんか耳塞いでて 疲れるし周りの音も聞こえないしのが良くないのでね
2865460	2871380	そうですねいいなと思います まあでデザインについてはん
2871380	2881060	まあ確かにもうちょっと頑張れる気もするかなぁとは思いますけど なんてですかねあの
2881060	2890020	耳の穴に突っ込んで保持ができないどうしてもこういう耳かけタイプになっちゃうん でしょうねというところは
2890020	2899580	あるんでそことの兼ね合いなのかなという気はしますね 耳かけデザイン自体はいいと思うんですよ
2899580	2907140	耳の内側に向けての部分も私はそんなに 問題ないかなと思ってどっちかというと
2907140	2915060	音漏れしないっていうことが特徴な素晴らしい製品なのに その音漏れしないことがデザインから全く伝わってこない
2915060	2924460	まあ確かにそれはあるかもしれないですね うんつけてる人が仮に身近にいたとして新しい
2924460	2936020	最先端の技術が取り込まれた優れたイヤホンだっていう目で見ることはおそらくなくて 見た目チープだからなんかちょっと安めのワイヤレスイヤホン買ったのかなと
2936020	2940020	多分思わないです まあ確かにそれがもったいなすぎる
2940020	2948020	なんか横から写真を見てみるとやっぱり結構普通に耳を塞いでるように見えちゃう ああそれもあるよね
2948020	2954020	これオープン型のようにこんなことできてすごいんですよっていうのが全く伝わってこないんですよ ねつけてる使ったりとか
2954020	2960020	そうですね なんで可能であればもうちょっと離して周りの人に見せてもらってもらってもいいかなと
2960020	2966020	聞こえそうだなって思えるようなデザインにするとか そうなんですよね
2966020	2972020	耳塞がってるって見えたら声かけづらいですしね結局 まあ結局そうなっちゃいますからね
2976020	2982020	なんか欲しいなあっていう技術すごいだけにめっちゃもったいないと思っちゃうし
2982020	2990020	まあこれもそういう意味ではワイヤレス第1号だと思うんで そうですね
2990020	2998020	まあこれから第2弾第3弾出してお客さんの反応を見つつ最適化を探っていけばいけるんじゃないですか
2998020	3004020	技術は本当に素晴らしいと思うので 自力はあると思いますし
3004020	3014020	ちょっと連続動作時間は見てなかったですけど この仕掛けであれば多分1日つけててもかなり耳疲れにくいんじゃないですかね
3014020	3024020	まあそれはありそうな気はしますね まあでもあれか耳の裏の部分が結構大きいから重さなんぼだよねっていうところもありますけど
3024020	3028020	そうですね そこの軽さは大事ですけど
3028020	3038020	耳ってPCの音だけ聞いてたら結構疲れるんでね 環境を聞けるかどうかって結構違うから
3038020	3048020	次世代機も出るだろうと思われるので ちょっと注目しておきたい技術かなというのを紹介です
3048020	3062020	では次4点目私の方から KDDIさんのプレスかな 自動運転車からドローンが離着するラスト1マイル物流実証に成功というタイトルの記事です
3062020	3070020	KDDI株式会社 i3テクノロジー株式会社は23年3月21日に成功しました
3070020	3090020	長野県塩尻市の中山間地域で 自動運転車からドローンが離着陸しラスト1マイルの物流を行う実証に成功した
3090020	3098020	ドローンが移動する自動運転車の位置に合わせて離着陸することに成功したのは日本で初めてです
3098020	3107020	ということで 移動する自動運転車の位置に合わせてって書いてありますが 何を言っているかというと
3107020	3114020	ドローンが自動車の後ろにつけた台みたいなところから出ます 出発しますと
3114020	3125020	3缶部のセルラー通信が通用しないところを経由して 山頂の目標地点に荷物を置いてきます
3125020	3129020	そのまま帰ってくるんですけど 元にいた場所に帰ってくるんじゃなくて
3129020	3140020	車も移動して別の駐車場にいて そこに対してドローンが戻ってくるということに実証実験しました
3140020	3144020	なかなか制約条件が多い話なんですけど
3144020	3151020	実用的だなと思ったので紹介します
3151020	3159020	何が実用的かって やっぱりセルラー通信からの切り替えとかがまず大事にあって
3159020	3168020	3缶部 こういうドローンが効力を真に発揮すると やっぱり人間が到達困難な場所
3168020	3174020	要はインフラがあんまり通し価値がなさそうな場所だと思うので
3174020	3183020	そういうところをやっぱり経由して 最短距離でドローンのバッテリーもあるので大きいものを届けに行きたい
3183020	3186020	というところは全然あると思います
3186020	3192020	そういうところに対応して セルラー通信と衛星通信を切り替えつつ
3192020	3209020	セルラー通信ではドローンからのカメラ映像を 管理ステーション パイロットの方から見つつ
3209020	3215020	衛星通信状況でも必要なデータというか GPSデータ周りだけは通信して
3215020	3224020	ドローンが落ちてないということを確認するという 切り替えが実用化されているというところですね
3224020	3233020	その上でいったドローンが別のところに着陸すると 言われてみれば当たり前なんですけど
3233020	3243020	ドローンを融合活用した時に必ず出発した地点に戻ってくるって 意外と効率が悪かったりするんですよね
3243020	3249020	A地点からB地点まで物を持っていった後に すぐ近くのC地点に物があれば
3249020	3254020	仮にそれを拾っていけば もう1往復する必要がなかったりとか
3254020	3263020	そういうことがあるので 物流倉庫とかは結構そういう 塗り替えの効率化とかやってたりする印象があるんですけど
3263020	3268020	そういうことができるのとっていうのは 今後の効率化に向けて
3268020	3277020	ドローンの量が増えていくと 必要量が増えていくと こういうのが効果を発揮するのかなと思って紹介しました
3277020	3282020	いやー素晴らしいですね
3282020	3286020	本当に素晴らしいとしか言いようがない
3286020	3292020	まず通信を切り替えて 継続的に飛べるようにするっていうこと自体は
3292020	3295020	これは本当に素晴らしくて
3295020	3301020	いわゆる物流倉を見えなくできるっていう状態まで
3301020	3303020	そうですね
3303020	3306020	使える技術化したっていう状態だと思うんで
3306020	3313020	それは本当に今後いろんなアプリケーションとか ドローンの最適化を考える上で重要なポイントだと思うので
3313020	3316020	とても良いですと
3316020	3322020	いろんな地点にドローンを シーケンシャルに使い回していける
3322020	3330020	行って戻ってまでがワンセットではなくて ゴール地点やそのジョブみたいな仕事が何個かセットされていて
3330020	3332020	それ通りに飛んでいきますと
3332020	3339020	中央管理装置からそのドローンが今いる場所から最も近い仕事を受け取って
3339020	3342020	そっちに切り替えて進んでいく 飛んでいくみたいな
3342020	3347020	そういうのをおっしゃる通り 自動搬送ロボットとかではよくやられていることなので
3347020	3351020	同様のことが期待されるも非常に多いですと
3351020	3360020	気になってくるのはその中央管理系がどこまで連携できるものなのかな
3360020	3365020	連携できるようにしていくと良い世界になるんだろうなというのは
3365020	3369020	ちゃんと考えないといけないなという気はしました
3369020	3371020	そうですね
3371020	3375020	こういうドローン運用をこうやって標準化して
3375020	3380020	いろんな会社が開発しやすいベースを整えていってくださっていること自体素晴らしいんですけど
3380020	3385020	その先にあるのは競合他社含めていろんな会社さんがドローンを飛ばして
3385020	3390020	いろんな搬送システムを提供してユーザーはどの搬送システムを使うかなんて
3390020	3393020	今山田さんとか佐川さんとか選んでいるそういったことを
3393020	3397020	ドローンの搬送でもやるっていう世界になってくるはずなんですけど
3397020	3405020	空中のマッピング情報を全く共有しないと恐らく困ることが出てきてしまう
3405020	3411020	もしくは全く共有しないと困ることが出てきてしまいかねないので
3411020	3422020	そういう競合関係者以外のところが今の状況を管理して情報を渡してあげるみたいにしないといけない
3422020	3427020	空港とかそうなっているのかなという世界だと思うから
3427020	3433020	そこのインフラをしっかり考えとかないといけないなと思って聞いてました
3433020	3446020	そうですねそこら辺は結構各国間戦略レベルになるかもしれないなという気はしていますね
3446020	3452020	あるポイントで最適化というのは先ほど言ってた通り
3452020	3459020	全てのドローンの位置情報を随時更新できるという拡張をもって運用して
3459020	3466020	それに対応しないイレギュラーはいないから各自このマップルートを通ってくださいと指定する
3466020	3476020	ある一点での最適化はドローンが各自で大仏認識をしてくれれば後はどうでもいいよってやるとか
3476020	3479020	それもありですね
3479020	3489020	あとは会社ごとに留まるトップルートを決めてしまうとかでも事故は減るでしょうし
3489020	3498020	そこら辺はある程度幅を戻せることがあるので最終的にどうなるかは難しいですね
3498020	3503020	各社が何をやりたいかによるのかなという気もしますけど
3503020	3509020	そうですね
3509020	3517020	使い的には航空系も船舶もそうですけど基本的に急激に止まると逆に困ることの方が多いから
3517020	3523020	あらかじめお互いの情報を伝え合って避けるという戦略を取っているんじゃないですか
3523020	3526020	ドローンもそうなりそうな気がするんですよね
3526020	3533020	そうですね確かにこのドローンはプロペラがいっぱいあるタイプのドローンですけど
3533020	3545020	飛行機タイプのドローンは結局航空機と力学が同じなので急に手前に出てこられても止まれないようなことはあるでしょうからね
3545020	3562020	多分飛行体効果で競争するとそういう形状的には自由度の高さより地点間の最適ルートが決まっててそこを飛べるんだったらそういう飛び方をできるようなドローンの方がいい
3562020	3563020	そうですね
3563020	3567020	飛んでもらいましたっけなんか射出機構がついてて一気に長距離
3567020	3575020	ありましたねあれはどこだったかトヨタ系のどこかがやってたリトルに届けるやつですよね
3575020	3580020	ああいうドローンもやっぱりいいと思うんですよね実際の運用を考えたら
3580020	3588020	そうですね効率を考える運用コストを考えていればああいう方が本当はいいと思うので
3588020	3594020	そういう冬インフラ必要になってくるんだろうなと思います
3594020	3599020	この活動自体は本当にグーの音も出ないほどすべていい話だと思いますね
3599020	3602020	そうですねはい
3606020	3609020	はいじゃあそんなところ
3609020	3611020	はい今日はこんなもんですかね
3611020	3616020	では本日の内容は書のとおりまとめていますのでご確認ください
3616020	3621020	レカログではご意見ご感想やこんなことをお話しとしてはお待ちしています
3621020	3625020	メールアドレスはrecall-gmail.comになります
3625020	3628020	ツイッターもやっていますのでフォローやダイレクトメッセージもお待ちしています
3628020	3632020	本番組はpodcast.spotifyyoutubeライブで聞くことができます
3632020	3635020	ぜひそちらでもサブスクライブよろしくお願い致しています
3635020	3652020	はいではお疲れ様でした
